product_id,old_name,category,price,base_price
P-10490,Premium Speaker v9,Electronics,1183.94,1183.94
P-10491,Portable Mouse v8,Electronics,212.09,212.09
P-10492,Wireless Keyboard v6,Appliances,321.11,321.11
P-10493,Compact Desk v5,Electronics,23.59,23.59
P-10494,Premium Headphones v6,Appliances,1255.93,1255.93
P-10495,Ultra Chair v4,Furniture,242.17,242.17
P-10496,Ultra Mouse v4,Furniture,738.56,738.56
P-10497,Ergonomic Desk v6,Appliances,582.25,582.25
P-10498,Ultra Monitor v4,Electronics,1492.06,1492.06
P-10499,Compact Mouse v7,Clothing,986.41,986.41
P-10500,Ultra Chair v8,Sports,1016.60,1016.6
P-10501,Pro Mouse v4,Clothing,1159.28,1159.28
P-10502,Smart Hub v5,Appliances,135.86,135.86
P-10503,Ergonomic Speaker v6,Clothing,604.09,604.09
P-10504,Pro Mouse v2,Clothing,1261.23,1261.23
P-10505,Premium Hub v7,Furniture,1015.40,1015.4
P-10506,Ultra Desk v1,Electronics,74.88,74.88
P-10507,Ultra Tablet v1,Sports,346.01,346.01
P-10508,Pro Monitor v6,Books,726.21,726.21
P-10509,Portable Desk v5,Appliances,235.48,235.48
P-10510,Smart Keyboard v9,Appliances,861.65,861.65
P-10511,Premium Mouse v3,Appliances,1098.18,1098.18
P-10512,Wireless Keyboard v4,Books,1267.75,1267.75
P-10513,Wireless Hub v2,Clothing,1040.93,1040.93
P-10514,Ultra Headphones v7,Books,1011.15,1011.15
P-10515,Premium Tablet v6,Furniture,948.64,948.64
P-10516,Ergonomic Keyboard v1,Sports,109.50,109.5
P-10517,Ultra Headphones v8,Furniture,1149.80,1149.8
P-10518,Pro Keyboard v2,Sports,969.77,969.77
P-10519,Ultra Mouse v2,Sports,1470.19,1470.19
P-10520,Ergonomic Mouse v7,Electronics,1158.90,1158.9
P-10521,Pro Hub v7,Sports,1459.46,1459.46
P-10522,Premium Headphones v5,Books,781.83,781.83
P-10523,Ergonomic Keyboard v4,Furniture,1488.65,1488.65
P-10524,Premium Tablet v1,Electronics,776.82,776.82
P-10525,Portable Mouse v4,Electronics,943.85,943.85
P-10526,Smart Headphones v6,Books,67.07,67.07
P-10527,Smart Keyboard v1,Clothing,1238.68,1238.68
P-10528,Portable Chair v8,Furniture,172.49,172.49
P-10529,Portable Speaker v9,Books,1217.10,1217.1
P-10530,Ultra Mouse v7,Books,1013.94,1013.94
P-10531,Compact Camera v9,Furniture,876.16,876.16
P-10532,Pro Headphones v5,Electronics,273.61,273.61
P-10533,Premium Keyboard v6,Sports,369.98,369.98
P-10534,Compact Camera v6,Sports,1472.77,1472.77
P-10535,Pro Monitor v4,Clothing,316.55,316.55
P-10536,Portable Tablet v1,Appliances,1250.66,1250.66
P-10537,Smart Mouse v3,Appliances,340.35,340.35
P-10538,Wireless Hub v2,Furniture,80.67,80.67
P-10539,Premium Mouse v6,Clothing,869.02,869.02
P-10540,Smart Tablet v6,Books,981.31,981.31
P-10541,Smart Keyboard v4,Clothing,1077.62,1077.62
P-10542,Wireless Mouse v8,Appliances,1476.65,1476.65
P-10543,Wireless Desk v2,Electronics,16.20,16.2
P-10544,Ultra Hub v5,Electronics,929.43,929.43
P-10545,Smart Hub v2,Appliances,236.90,236.9
P-10546,Pro Headphones v8,Sports,552.73,552.73
P-10547,Wireless Tablet v5,Sports,1202.82,1202.82
P-10548,Compact Mouse v8,Sports,253.61,253.61
P-10549,Compact Chair v1,Sports,1492.72,1492.72
P-10550,Wireless Monitor v1,Clothing,480.47,480.47
P-10551,Ultra Chair v5,Books,672.74,672.74
P-10552,Pro Hub v6,Clothing,917.75,917.75
P-10553,Wireless Speaker v1,Books,1273.31,1273.31
P-10554,Smart Desk v7,Appliances,528.02,528.02
P-10555,Ultra Keyboard v7,Appliances,1447.65,1447.65
P-10556,Pro Tablet v8,Sports,638.30,638.3
P-10557,Ultra Mouse v6,Appliances,559.01,559.01
P-10558,Portable Desk v3,Clothing,565.45,565.45
P-10559,Pro Tablet v5,Sports,715.98,715.98
P-10560,Pro Mouse v7,Sports,947.24,947.24
P-10561,Premium Camera v2,Books,1264.68,1264.68
P-10562,Smart Desk v8,Appliances,446.80,446.8
P-10563,Ergonomic Tablet v5,Furniture,441.04,441.04
P-10564,Premium Camera v3,Furniture,796.37,796.37
P-10565,Pro Tablet v3,Appliances,587.24,587.24
P-10566,Wireless Camera v7,Sports,740.40,740.4
P-10567,Compact Mouse v9,Sports,260.01,260.01
P-10568,Pro Headphones v4,Clothing,206.63,206.63
P-10569,Compact Mouse v6,Clothing,980.95,980.95
P-10570,Smart Monitor v5,Appliances,844.37,844.37
P-10571,Smart Hub v2,Sports,1316.04,1316.04
P-10572,Compact Speaker v7,Clothing,23.84,23.84
P-10573,Premium Speaker v1,Clothing,1193.49,1193.49
P-10574,Compact Keyboard v7,Appliances,215.31,215.31
P-10575,Pro Desk v7,Sports,1348.10,1348.1
P-10576,Premium Monitor v5,Furniture,998.49,998.49
P-10577,Wireless Tablet v8,Appliances,99.82,99.82
P-10578,Compact Chair v6,Furniture,1279.09,1279.09
P-10579,Pro Camera v7,Electronics,827.25,827.25
P-10580,Wireless Speaker v3,Furniture,326.30,326.3
P-10581,Ergonomic Camera v3,Appliances,167.06,167.06
P-10582,Portable Hub v3,Appliances,1263.77,1263.77
P-10583,Compact Headphones v8,Sports,1222.92,1222.92
P-10584,Wireless Monitor v7,Clothing,1102.53,1102.53
P-10585,Portable Mouse v6,Electronics,696.33,696.33
P-10586,Compact Speaker v3,Books,836.07,836.07
P-10587,Smart Desk v8,Electronics,107.46,107.46
P-10588,Pro Monitor v1,Clothing,880.49,880.49
P-10589,Ultra Mouse v3,Electronics,245.94,245.94
P-10590,Pro Hub v9,Sports,78.01,78.01
P-10591,Portable Tablet v4,Sports,680.80,680.8
P-10592,Premium Mouse v1,Clothing,1083.78,1083.78
P-10593,Portable Mouse v1,Clothing,254.92,254.92
P-10594,Wireless Tablet v8,Sports,86.83,86.83
P-10595,Compact Keyboard v9,Appliances,1274.91,1274.91
P-10596,Smart Mouse v4,Electronics,532.38,532.38
P-10597,Wireless Hub v4,Electronics,1152.73,1152.73
P-10598,Ultra Keyboard v6,Clothing,1331.06,1331.06
P-10599,Compact Keyboard v8,Furniture,1488.94,1488.94
P-10600,Wireless Camera v8,Books,1294.36,1294.36
P-10601,Ergonomic Speaker v9,Clothing,606.89,606.89
P-10602,Premium Monitor v5,Appliances,273.94,273.94
P-10603,Ultra Headphones v9,Furniture,93.18,93.18
P-10604,Pro Mouse v1,Furniture,940.47,940.47
P-10605,Pro Hub v6,Sports,418.09,418.09
P-10606,Premium Speaker v3,Electronics,58.71,58.71
P-10607,Compact Mouse v9,Furniture,1197.67,1197.67
P-10608,Ultra Chair v4,Electronics,675.56,675.56
P-10609,Compact Hub v8,Furniture,810.96,810.96
P-10610,Wireless Desk v2,Clothing,340.58,340.58
P-10611,Portable Hub v7,Books,836.03,836.03
P-10612,Wireless Hub v3,Books,1382.64,1382.64
P-10613,Wireless Mouse v8,Clothing,704.73,704.73
P-10614,Pro Camera v5,Clothing,1206.29,1206.29
P-10615,Portable Mouse v2,Sports,974.48,974.48
P-10616,Ultra Keyboard v5,Sports,1241.94,1241.94
P-10617,Compact Headphones v7,Appliances,357.08,357.08
P-10618,Compact Chair v3,Clothing,1354.87,1354.87
P-10619,Smart Headphones v8,Appliances,237.82,237.82
P-10620,Pro Speaker v5,Sports,615.13,615.13
P-10621,Portable Monitor v5,Clothing,969.27,969.27
P-10622,Ultra Monitor v5,Books,1007.15,1007.15
P-10623,Wireless Chair v7,Clothing,1011.95,1011.95
P-10624,Smart Camera v9,Clothing,263.30,263.3
P-10625,Ultra Monitor v8,Appliances,60.71,60.71
P-10626,Wireless Monitor v2,Furniture,953.72,953.72
P-10627,Premium Keyboard v9,Furniture,1262.88,1262.88
P-10628,Compact Monitor v2,Sports,659.21,659.21
P-10629,Premium Keyboard v9,Electronics,176.20,176.2
P-10630,Premium Desk v2,Appliances,1069.31,1069.31
P-10631,Portable Chair v2,Books,741.53,741.53
P-10632,Smart Mouse v5,Clothing,882.44,882.44
P-10633,Compact Chair v1,Books,987.93,987.93
P-10634,Wireless Hub v2,Electronics,406.75,406.75
P-10635,Pro Desk v4,Furniture,952.46,952.46
P-10636,Smart Monitor v6,Books,867.96,867.96
P-10637,Wireless Tablet v9,Books,963.01,963.01
P-10638,Ultra Speaker v9,Electronics,1418.79,1418.79
P-10639,Portable Hub v9,Electronics,970.79,970.79
P-10640,Smart Chair v5,Clothing,1479.44,1479.44
P-10641,Ultra Desk v2,Books,526.40,526.4
P-10642,Smart Monitor v7,Books,252.41,252.41
P-10643,Ultra Hub v4,Appliances,951.08,951.08
P-10644,Premium Tablet v9,Clothing,1327.50,1327.5
P-10645,Smart Chair v6,Books,1273.51,1273.51
P-10646,Ultra Monitor v1,Clothing,753.89,753.89
P-10647,Ergonomic Camera v5,Clothing,1461.85,1461.85
P-10648,Portable Chair v7,Sports,368.33,368.33
P-10649,Smart Chair v8,Books,1290.39,1290.39
P-10650,Compact Hub v1,Clothing,791.02,791.02
P-10651,Ergonomic Speaker v2,Sports,1035.82,1035.82
P-10652,Premium Keyboard v9,Appliances,399.94,399.94
P-10653,Pro Desk v8,Furniture,232.58,232.58
P-10654,Ergonomic Speaker v1,Books,132.12,132.12
P-10655,Wireless Keyboard v8,Electronics,1328.90,1328.9
P-10656,Portable Keyboard v2,Electronics,867.57,867.57
P-10657,Pro Camera v1,Clothing,1498.72,1498.72
P-10658,Pro Mouse v9,Furniture,186.57,186.57
P-10659,Portable Keyboard v6,Appliances,164.91,164.91
P-10660,Wireless Chair v3,Sports,1114.49,1114.49
P-10661,Pro Monitor v9,Appliances,109.16,109.16
P-10662,Wireless Camera v2,Sports,413.56,413.56
P-10663,Wireless Headphones v3,Clothing,94.78,94.78
P-10664,Portable Chair v1,Furniture,602.39,602.39
P-10665,Ultra Headphones v9,Sports,552.45,552.45
P-10666,Pro Keyboard v3,Furniture,762.39,762.39
P-10667,Premium Keyboard v5,Electronics,455.87,455.87
P-10668,Ultra Speaker v5,Sports,1199.93,1199.93
P-10669,Ergonomic Hub v8,Appliances,488.66,488.66
P-10670,Ultra Monitor v8,Sports,32.93,32.93
P-10671,Pro Headphones v1,Furniture,301.56,301.56
P-10672,Compact Mouse v2,Electronics,1116.53,1116.53
P-10673,Smart Mouse v1,Appliances,807.21,807.21
P-10674,Premium Chair v3,Clothing,1389.83,1389.83
P-10675,Compact Camera v7,Electronics,780.13,780.13
P-10676,Ergonomic Chair v3,Books,107.76,107.76
P-10677,Pro Keyboard v9,Furniture,835.79,835.79
P-10678,Pro Hub v4,Furniture,1253.07,1253.07
P-10679,Ergonomic Mouse v2,Electronics,630.80,630.8
P-10680,Ergonomic Camera v7,Appliances,189.90,189.9
P-10681,Smart Hub v8,Electronics,1116.81,1116.81
P-10682,Smart Keyboard v2,Furniture,978.73,978.73
P-10683,Ergonomic Tablet v4,Appliances,1163.55,1163.55
P-10684,Compact Chair v5,Books,508.59,508.59
P-10685,Portable Tablet v4,Books,1234.30,1234.3
P-10686,Smart Monitor v4,Electronics,722.77,722.77
P-10687,Premium Chair v6,Clothing,635.36,635.36
P-10688,Ultra Monitor v1,Furniture,837.55,837.55
P-10689,Pro Headphones v8,Appliances,1299.53,1299.53
P-10690,Portable Mouse v9,Sports,473.70,473.7
P-10691,Wireless Keyboard v7,Electronics,1146.07,1146.07
P-10692,Smart Monitor v1,Books,414.13,414.13
P-10693,Ultra Tablet v9,Furniture,1352.65,1352.65
P-10694,Wireless Desk v5,Furniture,631.14,631.14
P-10695,Pro Monitor v7,Books,291.25,291.25
P-10696,Compact Desk v6,Clothing,610.98,610.98
P-10697,Ergonomic Desk v9,Clothing,254.99,254.99
P-10698,Pro Tablet v1,Books,1137.33,1137.33
P-10699,Compact Keyboard v8,Sports,649.60,649.6
P-10700,Ultra Chair v8,Books,729.04,729.04
P-10701,Ergonomic Camera v3,Electronics,313.53,313.53
P-10702,Ultra Keyboard v8,Electronics,1136.59,1136.59
P-10703,Ergonomic Chair v6,Furniture,1059.35,1059.35
P-10704,Pro Mouse v4,Sports,1130.84,1130.84
P-10705,Premium Headphones v9,Electronics,151.52,151.52
P-10706,Compact Tablet v3,Clothing,1417.98,1417.98
P-10707,Premium Hub v7,Furniture,382.27,382.27
P-10708,Smart Keyboard v6,Electronics,278.55,278.55
P-10709,Premium Chair v6,Appliances,391.45,391.45
P-10710,Pro Keyboard v1,Electronics,800.84,800.84
P-10711,Compact Keyboard v7,Books,1214.36,1214.36
P-10712,Ultra Keyboard v8,Books,1251.81,1251.81
P-10713,Smart Chair v7,Books,744.51,744.51
P-10714,Premium Monitor v2,Electronics,1338.72,1338.72
P-10715,Pro Desk v7,Books,198.37,198.37
P-10716,Premium Camera v4,Appliances,258.32,258.32
P-10717,Smart Chair v7,Clothing,962.25,962.25
P-10718,Premium Chair v9,Furniture,1327.55,1327.55
P-10719,Compact Tablet v7,Books,1094.93,1094.93
P-10720,Ultra Speaker v4,Books,128.25,128.25
P-10721,Pro Keyboard v4,Sports,776.67,776.67
P-10722,Compact Desk v4,Clothing,586.92,586.92
P-10723,Compact Camera v8,Appliances,1399.68,1399.68
P-10724,Premium Camera v1,Books,206.64,206.64
P-10725,Pro Keyboard v3,Furniture,1394.38,1394.38
P-10726,Compact Hub v2,Sports,364.73,364.73
P-10727,Ergonomic Monitor v5,Sports,351.98,351.98
P-10728,Wireless Desk v6,Sports,1380.48,1380.48
P-10729,Smart Hub v8,Books,556.78,556.78
P-10730,Portable Tablet v9,Clothing,872.13,872.13
P-10731,Smart Camera v6,Clothing,205.93,205.93
P-10732,Ergonomic Desk v6,Sports,446.08,446.08
P-10733,Smart Speaker v5,Sports,449.39,449.39
P-10734,Ultra Headphones v6,Furniture,968.73,968.73
P-10735,Pro Monitor v6,Books,976.19,976.19
P-10736,Ergonomic Headphones v2,Books,91.45,91.45
P-10737,Compact Hub v2,Appliances,121.03,121.03
P-10738,Ergonomic Camera v4,Appliances,48.65,48.65
P-10739,Ultra Headphones v6,Electronics,137.27,137.27
P-10740,Compact Hub v8,Books,272.05,272.05
P-10741,Ergonomic Mouse v1,Clothing,647.67,647.67
P-10742,Portable Chair v7,Electronics,1171.88,1171.88
P-10743,Smart Monitor v7,Appliances,1371.44,1371.44
P-10744,Ergonomic Monitor v7,Sports,859.90,859.9
P-10745,Wireless Tablet v4,Appliances,591.94,591.94
P-10746,Ergonomic Mouse v5,Furniture,205.81,205.81
P-10747,Premium Headphones v2,Furniture,1192.87,1192.87
P-10748,Compact Headphones v1,Clothing,1190.76,1190.76
P-10749,Ultra Mouse v4,Electronics,577.12,577.12
P-10750,Portable Hub v5,Appliances,1096.80,1096.8
P-10751,Portable Tablet v3,Furniture,159.53,159.53
P-10752,Ultra Hub v9,Appliances,695.62,695.62
P-10753,Compact Headphones v1,Appliances,97.29,97.29
P-10754,Compact Mouse v7,Appliances,873.40,873.4
P-10755,Smart Keyboard v9,Books,239.89,239.89
P-10756,Smart Desk v9,Appliances,1453.32,1453.32
P-10757,Wireless Mouse v9,Electronics,728.48,728.48
P-10758,Ergonomic Hub v7,Books,991.84,991.84
P-10759,Ergonomic Headphones v7,Electronics,1056.44,1056.44
P-10760,Premium Hub v7,Furniture,796.17,796.17
P-10761,Compact Speaker v6,Sports,1473.16,1473.16
P-10762,Wireless Camera v2,Clothing,806.65,806.65
P-10763,Pro Keyboard v8,Furniture,1370.78,1370.78
P-10764,Pro Speaker v3,Furniture,1490.21,1490.21
P-10765,Portable Monitor v3,Furniture,101.95,101.95
P-10766,Pro Mouse v9,Clothing,1019.69,1019.69
P-10767,Smart Monitor v2,Books,793.56,793.56
P-10768,Ultra Monitor v6,Furniture,1235.64,1235.64
P-10769,Compact Camera v6,Books,231.22,231.22
P-10770,Pro Mouse v4,Sports,121.71,121.71
P-10771,Smart Camera v1,Sports,244.46,244.46
P-10772,Ultra Monitor v6,Appliances,1364.73,1364.73
P-10773,Compact Chair v8,Appliances,297.61,297.61
P-10774,Ergonomic Camera v6,Electronics,182.01,182.01
P-10775,Premium Chair v9,Sports,398.15,398.15
P-10776,Premium Desk v6,Appliances,400.17,400.17
P-10777,Smart Chair v1,Books,254.22,254.22
P-10778,Pro Monitor v2,Electronics,93.56,93.56
P-10779,Pro Chair v4,Furniture,149.54,149.54
P-10780,Smart Headphones v1,Furniture,1374.92,1374.92
P-10781,Pro Chair v8,Electronics,831.20,831.2
P-10782,Smart Hub v1,Appliances,1498.16,1498.16
P-10783,Compact Keyboard v3,Sports,777.66,777.66
P-10784,Ergonomic Hub v4,Clothing,367.97,367.97
P-10785,Compact Mouse v8,Sports,355.63,355.63
P-10786,Wireless Hub v4,Clothing,720.00,720.0
P-10787,Wireless Camera v6,Electronics,1482.03,1482.03
P-10788,Pro Speaker v7,Appliances,1009.58,1009.58
P-10789,Smart Camera v5,Electronics,42.69,42.69
P-10790,Ergonomic Speaker v4,Appliances,1167.88,1167.88
P-10791,Smart Keyboard v6,Furniture,288.55,288.55
P-10792,Wireless Camera v4,Sports,1234.91,1234.91
P-10793,Wireless Monitor v2,Sports,224.30,224.3
P-10794,Pro Keyboard v4,Clothing,499.13,499.13
P-10795,Compact Desk v3,Clothing,708.84,708.84
P-10796,Compact Keyboard v5,Sports,345.12,345.12
P-10797,Ergonomic Camera v3,Appliances,1131.76,1131.76
P-10798,Ultra Keyboard v4,Electronics,1197.37,1197.37
P-10799,Smart Tablet v1,Furniture,1019.66,1019.66
P-10800,Pro Desk v3,Clothing,564.11,564.11
P-10801,Ultra Camera v9,Furniture,1274.35,1274.35
P-10802,Pro Hub v5,Furniture,1193.39,1193.39
P-10803,Ergonomic Headphones v9,Sports,1479.47,1479.47
P-10804,Pro Monitor v2,Books,638.09,638.09
P-10805,Pro Desk v9,Books,615.88,615.88
P-10806,Compact Speaker v7,Electronics,847.92,847.92
P-10807,Ergonomic Monitor v5,Books,781.28,781.28
P-10808,Compact Chair v2,Books,772.53,772.53
P-10809,Wireless Monitor v6,Appliances,1049.53,1049.53
P-10810,Ultra Speaker v7,Sports,237.06,237.06
P-10811,Pro Speaker v3,Electronics,1107.58,1107.58
P-10812,Portable Speaker v6,Sports,719.65,719.65
P-10813,Premium Mouse v5,Electronics,1126.46,1126.46
P-10814,Premium Hub v6,Books,601.28,601.28
P-10815,Pro Desk v9,Furniture,156.37,156.37
P-10816,Ultra Camera v7,Sports,1494.38,1494.38
P-10817,Portable Monitor v1,Clothing,1338.46,1338.46
P-10818,Wireless Hub v1,Appliances,460.04,460.04
P-10819,Wireless Hub v2,Clothing,882.62,882.62
P-10820,Compact Desk v1,Books,950.50,950.5
P-10821,Portable Tablet v2,Furniture,754.99,754.99
P-10822,Portable Desk v3,Books,437.49,437.49
P-10823,Pro Tablet v8,Appliances,698.18,698.18
P-10824,Premium Hub v7,Electronics,959.86,959.86
P-10825,Smart Hub v3,Books,1126.60,1126.6
P-10826,Wireless Chair v5,Appliances,954.10,954.1
P-10827,Smart Tablet v9,Furniture,409.16,409.16
P-10828,Pro Tablet v2,Furniture,595.72,595.72
P-10829,Portable Chair v5,Furniture,949.89,949.89
P-10830,Ergonomic Mouse v4,Clothing,966.78,966.78
P-10831,Ultra Keyboard v5,Books,613.36,613.36
P-10832,Wireless Tablet v8,Books,380.60,380.6
P-10833,Pro Tablet v6,Clothing,1445.29,1445.29
P-10834,Wireless Chair v2,Sports,1240.40,1240.4
P-10835,Compact Chair v7,Books,100.45,100.45
P-10836,Ultra Headphones v4,Furniture,1427.46,1427.46
P-10837,Ergonomic Speaker v8,Sports,1398.80,1398.8
P-10838,Compact Speaker v1,Clothing,856.88,856.88
P-10839,Premium Monitor v7,Sports,1426.23,1426.23
P-10840,Ergonomic Keyboard v3,Appliances,252.80,252.8
P-10841,Smart Tablet v3,Appliances,1154.55,1154.55
P-10842,Ultra Camera v2,Sports,962.78,962.78
P-10843,Wireless Headphones v3,Appliances,350.73,350.73
P-10844,Pro Headphones v2,Books,1101.07,1101.07
P-10845,Smart Desk v9,Sports,203.06,203.06
P-10846,Wireless Mouse v7,Clothing,348.10,348.1
P-10847,Ultra Keyboard v4,Clothing,140.74,140.74
P-10848,Wireless Mouse v5,Sports,1481.77,1481.77
P-10849,Wireless Hub v7,Clothing,1040.03,1040.03
P-10850,Wireless Headphones v3,Appliances,56.97,56.97
P-10851,Portable Keyboard v7,Sports,71.60,71.6
P-10852,Ergonomic Camera v2,Sports,962.73,962.73
P-10853,Portable Keyboard v6,Books,1139.16,1139.16
P-10854,Wireless Headphones v2,Electronics,415.39,415.39
P-10855,Portable Mouse v5,Electronics,1302.67,1302.67
P-10856,Wireless Speaker v8,Electronics,224.01,224.01
P-10857,Ultra Tablet v5,Appliances,1400.69,1400.69
P-10858,Premium Camera v5,Furniture,341.15,341.15
P-10859,Portable Camera v1,Electronics,189.71,189.71
P-10860,Portable Chair v3,Electronics,463.85,463.85
P-10861,Premium Tablet v8,Books,236.38,236.38
P-10862,Ultra Chair v7,Clothing,176.11,176.11
P-10863,Smart Keyboard v6,Sports,1461.23,1461.23
P-10864,Wireless Keyboard v2,Clothing,582.67,582.67
P-10865,Wireless Keyboard v5,Sports,419.36,419.36
P-10866,Compact Keyboard v3,Electronics,303.39,303.39
P-10867,Smart Mouse v2,Electronics,298.57,298.57
P-10868,Pro Hub v4,Appliances,419.74,419.74
P-10869,Portable Headphones v7,Furniture,332.64,332.64
P-10870,Premium Desk v2,Furniture,192.67,192.67
P-10871,Smart Camera v8,Furniture,365.88,365.88
P-10872,Smart Hub v4,Sports,85.16,85.16
P-10873,Pro Chair v7,Clothing,1435.62,1435.62
P-10874,Pro Tablet v9,Furniture,549.94,549.94
P-10875,Ultra Mouse v4,Books,874.41,874.41
P-10876,Pro Mouse v7,Appliances,807.08,807.08
P-10877,Wireless Speaker v9,Furniture,332.73,332.73
P-10878,Compact Monitor v5,Clothing,1052.58,1052.58
P-10879,Ultra Desk v6,Books,1218.02,1218.02
P-10880,Premium Speaker v3,Appliances,983.80,983.8
P-10881,Pro Chair v1,Clothing,1457.94,1457.94
P-10882,Portable Chair v8,Furniture,941.33,941.33
P-10883,Ultra Speaker v4,Clothing,741.80,741.8
P-10884,Smart Headphones v7,Books,905.16,905.16
P-10885,Ergonomic Monitor v9,Electronics,798.31,798.31
P-10886,Compact Chair v3,Books,1498.21,1498.21
P-10887,Premium Speaker v2,Sports,715.85,715.85
P-10888,Wireless Headphones v3,Appliances,742.30,742.3
P-10889,Smart Monitor v1,Electronics,970.58,970.58
P-10890,Ergonomic Chair v5,Electronics,654.23,654.23
P-10891,Compact Headphones v6,Furniture,594.99,594.99
P-10892,Smart Chair v4,Electronics,1019.26,1019.26
P-10893,Compact Tablet v6,Appliances,661.51,661.51
P-10894,Pro Chair v6,Appliances,527.18,527.18
P-10895,Portable Desk v7,Books,522.06,522.06
P-10896,Premium Tablet v7,Electronics,909.28,909.28
P-10897,Ultra Mouse v5,Clothing,913.06,913.06
P-10898,Ergonomic Monitor v8,Furniture,1346.52,1346.52
P-10899,Ergonomic Tablet v5,Appliances,1168.27,1168.27
P-10900,Portable Hub v8,Sports,858.08,858.08
P-10901,Ultra Mouse v2,Sports,1296.52,1296.52
P-10902,Wireless Headphones v2,Sports,900.34,900.34
P-10903,Premium Keyboard v6,Appliances,688.81,688.81
P-10904,Compact Keyboard v1,Books,1380.55,1380.55
P-10905,Wireless Headphones v1,Furniture,729.42,729.42
P-10906,Ultra Hub v2,Furniture,1251.30,1251.3
P-10907,Ergonomic Speaker v2,Sports,799.50,799.5
P-10908,Compact Desk v1,Books,1253.08,1253.08
P-10909,Portable Keyboard v4,Appliances,1279.33,1279.33
P-10910,Portable Hub v3,Furniture,142.76,142.76
P-10911,Wireless Mouse v7,Electronics,394.58,394.58
P-10912,Pro Chair v3,Clothing,250.37,250.37
P-10913,Premium Chair v3,Furniture,141.79,141.79
P-10914,Ultra Tablet v4,Furniture,211.23,211.23
P-10915,Ultra Camera v1,Clothing,1313.20,1313.2
