order_id,user_id,status,amount,region,priority,order_date
ORD-500410,USR-10043,Pending,1522.9,West,Medium,2023-04-29
ORD-500411,USR-11318,Pending,879.42,West,Medium,2023-01-15
ORD-500412,USR-15469,Pending,2050.61,West,Medium,2023-01-03
ORD-500413,USR-4372,Cancelled,3397.85,North,Low,2023-02-22
ORD-500414,USR-9797,Pending,1677.78,South,Medium,2023-02-28
ORD-500415,USR-15134,Processing,2398.33,East,Low,2023-07-18
ORD-500416,USR-10618,Completed,1598.26,West,Low,2023-03-30
ORD-500417,USR-12567,Cancelled,4138.14,North,Low,2023-03-10
ORD-500418,USR-4909,Cancelled,570.42,East,Low,2023-03-14
ORD-500419,USR-7853,Pending,2607.89,West,High,2023-09-07
ORD-500420,USR-12362,Pending,2519.36,West,Medium,2023-03-13
ORD-500421,USR-14796,Processing,2806.37,East,High,2023-09-06
ORD-500422,USR-14357,Processing,4339.04,West,Medium,2023-12-17
ORD-500423,USR-12635,Processing,2224.71,North,Low,2023-01-16
ORD-500424,USR-4614,Cancelled,195.49,South,Low,2023-05-28
ORD-500425,USR-8493,Processing,2496.28,North,Low,2023-02-28
ORD-500426,USR-9899,Cancelled,2462.09,North,Low,2023-08-14
ORD-500427,USR-7966,Completed,3325.15,South,Medium,2024-03-23
ORD-500428,USR-8369,Cancelled,1601.17,North,Medium,2024-03-19
ORD-500429,USR-13708,Pending,983.96,East,Low,2023-11-09
ORD-500430,USR-3720,Pending,3542.58,South,High,2023-10-19
ORD-500431,USR-5606,Pending,1490.26,East,Medium,2023-10-21
ORD-500432,USR-15058,Completed,653.37,West,High,2023-05-22
ORD-500433,USR-3079,Pending,1161.06,East,High,2024-01-25
ORD-500434,USR-7435,Processing,682.66,East,Low,2023-08-01
ORD-500435,USR-2238,Completed,1842.69,East,Low,2024-03-25
ORD-500436,USR-8997,Cancelled,2639.7,North,Low,2023-08-23
ORD-500437,USR-12425,Cancelled,3832.97,West,High,2023-08-08
ORD-500438,USR-9106,Cancelled,1486.75,East,Medium,2023-10-08
ORD-500439,USR-10276,Processing,3557.95,North,High,2023-02-20
ORD-500440,USR-14709,Processing,122.45,South,Medium,2023-08-22
ORD-500441,,Processing,950.32,South,Low,2023-06-04
ORD-500442,USR-15363,Cancelled,465.36,East,Medium,2023-02-12
ORD-500443,USR-15808,Pending,280.45,East,Low,2023-12-25
ORD-500444,USR-8033,Completed,3181.46,North,High,2023-09-02
ORD-500445,USR-10727,Pending,2361.53,West,High,2023-01-05
ORD-500446,USR-14388,Completed,4447.29,West,Low,2023-03-09
ORD-500447,USR-4752,Processing,447.52,North,High,2023-06-10
ORD-500448,USR-5903,Pending,1753.11,South,Low,2023-12-13
ORD-500449,USR-9692,Completed,2765.92,South,Medium,2023-06-29
ORD-500450,USR-11291,Pending,4143.53,West,High,2023-02-14
ORD-500451,USR-3294,Completed,2673.6,West,Medium,2023-08-08
ORD-500452,USR-3291,Pending,1282.51,North,High,2023-10-11
ORD-500453,USR-12816,Cancelled,3516.41,North,Low,2024-03-24
ORD-500454,USR-9483,Pending,3377.9,East,Low,2023-01-28
ORD-500455,USR-14006,Pending,2252.25,North,High,2023-09-13
ORD-500456,USR-2164,Completed,4441.63,East,High,2023-07-18
ORD-500457,USR-10313,Processing,1676.09,South,Medium,2024-01-30
ORD-500458,USR-10624,Completed,111.38,South,High,2023-01-31
ORD-500459,USR-7521,Cancelled,2847.14,West,Medium,2023-12-26
ORD-500460,USR-11495,Pending,1284.73,East,High,2023-09-19
ORD-500461,USR-14240,Pending,2436.94,West,Low,2023-11-21
ORD-500462,USR-11647,Completed,1430.25,West,Low,2024-03-09
ORD-500463,USR-5006,Completed,4164.59,North,Medium,2023-11-10
ORD-500464,USR-6068,Pending,581.52,South,Low,2023-01-06
ORD-500465,USR-6681,Cancelled,792.99,South,Low,2024-02-04
ORD-500466,USR-13009,Completed,3482.86,North,Medium,2024-02-18
ORD-500467,USR-9583,Completed,1220.13,North,Medium,2023-08-22
ORD-500468,USR-1909,Processing,3874.15,South,Medium,2023-03-22
ORD-500469,USR-2686,Completed,1066.4,North,High,2024-03-15
ORD-500470,USR-5007,Completed,2149.35,West,High,2023-04-02
ORD-500471,USR-15050,Completed,2510.25,West,High,2023-06-14
ORD-500472,USR-12802,Cancelled,1257.1,North,Low,2023-07-10
ORD-500473,USR-12032,Completed,848.08,North,Medium,2023-02-05
ORD-500474,USR-15190,Cancelled,3492.2,East,Medium,2023-02-14
ORD-500475,USR-1131,Cancelled,942.99,East,Low,2023-11-15
ORD-500476,USR-7034,Processing,4490.15,South,Low,2023-10-07
ORD-500477,USR-5017,Pending,78.38,West,High,2023-04-30
ORD-500478,USR-11420,Completed,4281.91,North,Low,2023-07-12
ORD-500479,USR-12915,Cancelled,512.57,South,Medium,2023-09-09
ORD-500480,USR-3333,Cancelled,463.97,South,Low,2023-07-31
ORD-500481,USR-7103,Processing,4386.77,North,Low,2023-02-18
ORD-500482,USR-11441,Processing,383.0,North,Medium,2023-12-06
ORD-500483,USR-4880,Cancelled,1211.41,East,Medium,2023-12-25
ORD-500484,USR-6346,Cancelled,2064.77,South,High,2023-04-14
ORD-500485,USR-13619,Completed,741.58,South,Medium,2023-08-27
ORD-500486,USR-2979,Cancelled,4342.62,South,Medium,2023-06-07
ORD-500487,USR-14968,Completed,452.37,East,Low,2023-12-23
ORD-500488,USR-4523,Cancelled,710.04,South,Medium,2023-07-22
ORD-500489,USR-12095,Cancelled,1207.74,South,High,2023-07-27
ORD-500490,USR-10109,Pending,471.53,North,High,2023-03-04
ORD-500491,,Pending,631.68,West,Medium,2023-12-18
ORD-500492,USR-11563,Completed,2641.34,East,High,2023-01-12
ORD-500493,USR-4240,Processing,3651.38,North,Medium,2023-03-04
ORD-500494,,Processing,275.34,West,Low,2023-07-22
ORD-500495,USR-7271,Processing,818.99,South,High,2023-05-21
ORD-500496,USR-15475,Pending,204.19,South,Low,2023-06-01
ORD-500497,USR-15464,Processing,321.36,East,Medium,2023-03-12
ORD-500498,USR-11530,Pending,2856.86,North,Medium,2024-02-05
ORD-500499,USR-8860,Processing,1580.95,East,Medium,2023-05-19
ORD-500500,USR-6225,Pending,180.4,East,High,2024-02-19
ORD-500501,USR-9675,Cancelled,3462.45,South,High,2023-02-21
ORD-500502,USR-4952,Cancelled,2424.92,North,High,2023-10-22
ORD-500503,USR-14065,Processing,1628.88,South,High,2023-05-02
ORD-500504,USR-14209,Cancelled,4117.21,North,Low,2023-12-25
ORD-500505,USR-10301,Pending,2555.83,South,Medium,2023-10-05
ORD-500506,USR-9036,Completed,451.65,South,Low,2023-04-23
ORD-500507,,Processing,53.04,South,High,2023-06-24
ORD-500508,USR-14147,Cancelled,315.02,South,Low,2023-12-27
ORD-500509,USR-13688,Completed,3816.84,East,High,2023-07-11
ORD-500510,USR-11849,Processing,2657.77,East,Medium,2023-06-15
ORD-500511,USR-3581,Processing,3573.7,West,Low,2023-06-12
ORD-500512,USR-10208,Cancelled,1043.41,South,Medium,2023-06-07
ORD-500513,USR-5826,Pending,840.8,North,Low,2023-10-21
ORD-500514,USR-13630,Completed,860.26,East,Low,2023-04-24
ORD-500515,USR-2706,Processing,675.86,North,High,2023-06-27
ORD-500516,USR-3751,Completed,3706.4,East,Medium,2023-01-06
ORD-500517,USR-5089,Completed,1609.64,North,Low,2023-01-01
ORD-500518,,Processing,3310.0,South,Medium,2023-09-10
ORD-500519,USR-6755,Processing,501.36,West,Low,2023-11-30
ORD-500520,USR-4696,Pending,2058.23,North,Medium,2023-01-11
ORD-500521,USR-2716,Completed,1571.05,West,High,2024-01-10
ORD-500522,USR-15715,Completed,1553.88,West,Low,2023-01-16
ORD-500523,USR-11710,Pending,2752.56,West,High,2023-01-28
ORD-500524,USR-4368,Pending,1871.3,East,Low,2023-05-25
ORD-500525,USR-2572,Completed,1798.41,West,High,2023-01-28
ORD-500526,USR-8006,Completed,1360.75,West,High,2023-02-19
ORD-500527,,Pending,2889.95,North,Medium,2024-03-08
ORD-500528,USR-13860,Processing,2145.7,East,High,2023-11-25
ORD-500529,USR-4030,Cancelled,3990.44,East,High,2023-08-17
ORD-500530,,Processing,2119.51,South,Medium,2023-10-16
ORD-500531,USR-13325,Completed,431.4,East,Low,2023-07-31
ORD-500532,USR-10663,Pending,2513.53,West,Low,2023-08-03
ORD-500533,USR-12257,Processing,2598.58,South,Medium,2023-06-03
ORD-500534,USR-15792,Completed,2284.35,South,High,2024-01-23
ORD-500535,USR-3739,Pending,3647.65,South,High,2023-08-05
ORD-500536,USR-12193,Processing,948.54,South,Low,2023-05-13
ORD-500537,USR-12913,Completed,437.27,West,Low,2023-06-16
ORD-500538,USR-9515,Processing,4131.37,North,Low,2023-11-16
ORD-500539,USR-13808,Processing,550.71,South,High,2023-10-18
ORD-500540,USR-13426,Completed,4165.93,North,Medium,2024-03-20
ORD-500541,USR-6634,Processing,1225.41,West,Low,2023-11-08
ORD-500542,USR-3822,Cancelled,1843.23,West,High,2023-07-22
ORD-500543,USR-6432,Pending,269.34,West,Medium,2023-07-10
ORD-500544,,Cancelled,1433.72,West,Low,2023-12-17
ORD-500545,USR-15237,Pending,648.02,West,Medium,2023-05-18
ORD-500546,USR-10912,Completed,886.31,South,Medium,2024-01-15
ORD-500547,USR-9463,Cancelled,3703.53,South,High,2023-06-09
ORD-500548,USR-7610,Pending,3523.3,North,High,2023-04-09
ORD-500549,USR-4289,Completed,1160.23,West,High,2023-07-04
ORD-500550,USR-5489,Cancelled,3714.6,West,Low,2023-03-05
ORD-500551,USR-4964,Cancelled,2225.1,West,High,2024-03-21
ORD-500552,USR-10034,Cancelled,1581.91,East,Low,2024-03-01
ORD-500553,USR-5671,Completed,1770.22,South,Low,2024-02-04
ORD-500554,USR-15043,Pending,2930.84,South,Medium,2023-11-30
ORD-500555,USR-1329,Completed,2159.73,South,Low,2023-03-30
ORD-500556,USR-1139,Pending,1173.14,East,Low,2023-12-30
ORD-500557,USR-7944,Processing,3839.56,West,Medium,2023-04-22
ORD-500558,USR-12096,Processing,2650.97,North,Low,2023-12-06
ORD-500559,USR-14753,Cancelled,2548.48,East,Medium,2023-12-17
ORD-500560,USR-2046,Cancelled,4448.21,East,Medium,2023-05-14
ORD-500561,USR-15621,Cancelled,888.2,South,High,2024-02-17
ORD-500562,USR-14272,Processing,2989.36,South,Low,2023-01-14
ORD-500563,USR-5844,Cancelled,4085.76,West,Medium,2024-01-13
ORD-500564,,Pending,1577.09,South,Low,2023-10-01
ORD-500565,USR-8795,Cancelled,2307.55,South,Low,2024-03-24
ORD-500566,USR-5814,Completed,2144.97,East,Low,2024-02-18
ORD-500567,USR-15953,Pending,4263.81,East,Low,2023-02-15
ORD-500568,USR-4660,Cancelled,1921.1,East,Medium,2023-05-14
ORD-500569,USR-8599,Completed,2143.89,North,Medium,2023-04-10
ORD-500570,USR-15214,Processing,2407.78,West,High,2024-03-21
ORD-500571,USR-3251,Pending,1574.88,West,High,2023-06-11
ORD-500572,USR-3955,Completed,2219.73,South,Medium,2023-11-21
ORD-500573,USR-8407,Cancelled,981.75,South,Low,2024-01-27
ORD-500574,USR-13865,Completed,625.86,West,Low,2023-08-08
ORD-500575,USR-8822,Processing,70.78,South,Low,2023-07-11
ORD-500576,USR-15615,Cancelled,3417.97,South,High,2023-12-13
ORD-500577,,Pending,1056.88,East,Medium,2023-03-08
ORD-500578,USR-9247,Cancelled,793.24,North,Medium,2023-05-29
ORD-500579,USR-9525,Cancelled,1979.81,South,Medium,2023-09-08
ORD-500580,USR-4088,Pending,4268.98,West,High,2023-04-27
ORD-500581,USR-3150,Pending,3316.64,South,High,2023-07-07
ORD-500582,USR-13979,Completed,1719.61,East,Low,2023-11-16
ORD-500583,,Completed,2995.77,North,High,2023-12-20
ORD-500584,USR-8280,Processing,600.0,East,Medium,2023-12-26
ORD-500585,USR-12391,Completed,1389.97,North,Low,2023-09-24
ORD-500586,USR-10923,Pending,1913.77,North,Low,2024-01-04
ORD-500587,USR-5632,Completed,3542.18,West,High,2023-11-08
ORD-500588,USR-5309,Pending,1642.75,West,Medium,2023-03-24
ORD-500589,,Processing,4101.09,West,Medium,2023-05-01
ORD-500590,,Completed,4085.62,West,High,2023-02-16
ORD-500591,USR-2230,Completed,4076.27,South,Medium,2023-06-01
ORD-500592,USR-1821,Completed,3668.64,North,Medium,2023-07-04
ORD-500593,USR-6124,Processing,3336.5,North,High,2023-01-05
ORD-500594,USR-11869,Pending,1512.54,West,Low,2023-05-18
ORD-500595,USR-2523,Cancelled,3676.59,South,High,2023-07-25
ORD-500596,USR-8480,Cancelled,3768.9,West,Medium,2023-11-29
ORD-500597,USR-3733,Completed,639.68,North,High,2023-02-23
ORD-500598,USR-10679,Processing,3620.08,West,High,2023-11-09
ORD-500599,USR-6876,Completed,3888.46,South,Medium,2023-09-07
ORD-500600,USR-7739,Processing,254.58,East,Low,2023-06-10
ORD-500601,,Pending,4401.64,East,Low,2023-09-25
ORD-500602,USR-11130,Completed,1976.17,South,Medium,2023-06-27
ORD-500603,USR-11509,Processing,711.51,North,High,2023-11-26
ORD-500604,USR-9284,Processing,3840.83,South,High,2024-01-20
ORD-500605,USR-4947,Cancelled,4367.15,North,Low,2023-04-25
ORD-500606,USR-7204,Processing,3686.11,North,Medium,2023-08-16
ORD-500607,USR-8342,Completed,3861.82,West,Medium,2023-03-02
ORD-500608,USR-13210,Completed,506.76,West,High,2023-10-13
ORD-500609,USR-14532,Completed,3573.44,East,Low,2023-10-15
ORD-500610,USR-12002,Processing,4279.08,East,High,2024-02-23
ORD-500611,USR-8446,Cancelled,2542.67,West,Low,2023-12-03
ORD-500612,USR-8415,Completed,483.59,South,High,2023-06-24
ORD-500613,USR-11382,Cancelled,2487.22,East,Low,2023-02-24
ORD-500614,,Pending,2241.28,West,High,2023-05-11
ORD-500615,USR-4073,Completed,4189.46,West,High,2023-08-23
ORD-500616,USR-4123,Cancelled,529.56,West,High,2023-11-21
ORD-500617,USR-10648,Completed,3486.05,West,Medium,2023-12-04
ORD-500618,USR-9261,Pending,4339.15,North,Low,2024-01-12
ORD-500619,,Processing,3782.73,West,Low,2024-02-04
ORD-500620,USR-3904,Pending,3300.7,South,High,2023-07-18
ORD-500621,USR-10932,Cancelled,2293.29,West,Medium,2023-11-08
ORD-500622,USR-13491,Pending,1267.5,East,Medium,2023-08-20
ORD-500623,USR-3264,Processing,2731.23,East,Low,2023-10-08
ORD-500624,USR-12664,Pending,943.96,East,Low,2023-06-26
ORD-500625,USR-3174,Pending,2292.33,East,Low,2023-03-01
ORD-500626,USR-10213,Processing,2643.49,West,Low,2024-01-18
ORD-500627,USR-9748,Cancelled,3954.77,West,High,2023-09-25
ORD-500628,USR-7241,Pending,286.14,North,High,2023-05-17
ORD-500629,USR-3637,Cancelled,3091.09,South,High,2023-12-20
ORD-500630,USR-4343,Completed,1646.14,West,High,2023-11-12
ORD-500631,USR-13116,Pending,3353.74,West,High,2023-09-19
ORD-500632,USR-14088,Cancelled,3133.57,North,Medium,2023-07-18
ORD-500633,USR-13913,Cancelled,4347.96,North,High,2024-01-16
ORD-500634,USR-11168,Processing,3743.43,East,Low,2023-10-07
ORD-500635,USR-4219,Pending,1359.09,South,Low,2023-02-08
ORD-500636,USR-3848,Completed,1728.53,West,Medium,2023-10-12
ORD-500637,USR-3637,Cancelled,75.12,West,Low,2023-03-21
ORD-500638,,Cancelled,2706.12,East,Medium,2024-02-09
ORD-500639,USR-6867,Completed,3538.94,East,Low,2023-04-23
ORD-500640,USR-9530,Completed,3548.85,South,Medium,2023-10-06
ORD-500641,USR-2507,Cancelled,1034.33,South,Low,2023-06-19
ORD-500642,USR-5810,Pending,4278.87,West,Low,2024-02-26
ORD-500643,USR-11639,Completed,560.51,East,Medium,2023-05-04
ORD-500644,USR-11055,Pending,4317.09,East,Medium,2024-02-12
ORD-500645,USR-7323,Cancelled,2454.06,East,High,2023-09-22
ORD-500646,USR-7144,Processing,2216.28,East,Low,2023-04-09
ORD-500647,USR-2350,Completed,794.91,North,Low,2023-02-03
ORD-500648,USR-11314,Pending,3899.03,West,High,2023-04-16
ORD-500649,USR-12514,Processing,2927.2,North,Low,2023-12-18
ORD-500650,USR-8524,Cancelled,218.59,North,High,2023-04-02
ORD-500651,USR-10144,Completed,2608.58,South,Medium,2023-07-28
ORD-500652,USR-11326,Processing,1976.96,North,Medium,2023-12-11
ORD-500653,USR-1097,Completed,3414.02,North,Low,2024-03-10
ORD-500654,USR-9239,Completed,1339.77,East,Low,2023-02-14
ORD-500655,USR-8171,Processing,1808.25,North,Medium,2023-03-22
ORD-500656,USR-3235,Processing,3595.63,East,Low,2023-03-15
ORD-500657,USR-15533,Cancelled,4310.39,North,Low,2024-03-23
ORD-500658,USR-3020,Completed,72.38,West,Low,2023-10-08
ORD-500659,USR-5993,Pending,3379.92,East,High,2023-07-31
ORD-500660,USR-14951,Pending,766.25,South,Low,2024-03-03
ORD-500661,USR-2878,Pending,3035.85,North,Low,2023-08-25
ORD-500662,USR-2199,Cancelled,3039.0,East,High,2023-04-12
ORD-500663,USR-8983,Cancelled,1639.27,South,High,2023-05-26
ORD-500664,USR-15748,Pending,1464.15,West,Medium,2023-11-12
ORD-500665,USR-12362,Pending,2566.71,East,Medium,2023-08-08
ORD-500666,USR-6132,Pending,3546.19,West,Medium,2024-03-06
ORD-500667,USR-12135,Cancelled,3956.59,West,Medium,2023-07-03
ORD-500668,USR-8979,Completed,832.18,North,Medium,2024-03-15
ORD-500669,USR-15604,Pending,1221.39,North,Low,2023-02-08
ORD-500670,USR-14920,Completed,3666.26,West,Low,2023-04-19
ORD-500671,USR-10038,Cancelled,2468.44,West,Low,2024-02-01
ORD-500672,USR-7431,Pending,4016.9,East,High,2023-08-26
ORD-500673,USR-2484,Processing,1669.2,North,Low,2023-05-03
ORD-500674,USR-14215,Pending,3419.57,South,Medium,2023-03-23
ORD-500675,USR-10271,Pending,3324.84,West,Medium,2023-01-21
ORD-500676,USR-8990,Pending,329.73,East,High,2023-01-22
ORD-500677,USR-9486,Cancelled,1777.01,West,High,2023-01-21
ORD-500678,USR-6310,Completed,3181.63,East,Low,2023-05-15
ORD-500679,USR-10342,Pending,1726.14,West,Medium,2023-10-28
ORD-500680,USR-14689,Completed,2349.15,West,High,2023-09-22
ORD-500681,USR-14390,Cancelled,2216.53,West,Low,2023-01-04
ORD-500682,USR-3277,Processing,786.95,North,Low,2023-11-26
ORD-500683,USR-3462,Pending,750.24,North,Low,2023-04-28
ORD-500684,USR-6411,Completed,2192.75,West,Medium,2023-04-18
ORD-500685,USR-11605,Processing,149.88,North,High,2023-10-21
ORD-500686,USR-3208,Completed,4014.05,South,High,2023-03-27
ORD-500687,USR-3950,Processing,2717.14,North,Low,2024-01-08
ORD-500688,USR-5645,Completed,1013.84,West,Medium,2023-03-29
ORD-500689,USR-7731,Pending,3586.04,South,Low,2023-12-04
ORD-500690,USR-3748,Cancelled,4154.47,North,High,2023-07-13
ORD-500691,USR-2779,Completed,950.45,West,High,2023-11-07
ORD-500692,USR-8797,Completed,3956.0,North,High,2023-09-04
ORD-500693,USR-15779,Completed,4041.51,West,Low,2023-08-04
ORD-500694,USR-1712,Processing,1071.21,West,Medium,2023-06-29
ORD-500695,USR-13147,Completed,1943.43,East,Medium,2024-01-28
ORD-500696,USR-15075,Completed,1310.54,West,Medium,2023-04-07
ORD-500697,,Completed,2622.04,North,Low,2023-01-04
ORD-500698,USR-4366,Cancelled,1869.36,North,High,2023-08-07
ORD-500699,USR-5156,Cancelled,3854.65,West,Low,2023-07-07
ORD-500700,USR-12152,Processing,3409.62,West,Low,2024-02-06
ORD-500701,USR-3929,Cancelled,2537.97,West,Medium,2023-06-07
ORD-500702,USR-13685,Processing,3324.23,North,Low,2023-04-28
ORD-500703,USR-12458,Pending,496.24,West,Medium,2024-02-15
ORD-500704,USR-12421,Completed,765.28,North,High,2024-02-26
ORD-500705,USR-10835,Processing,442.23,East,High,2023-07-09
ORD-500706,USR-1619,Processing,4191.55,West,Low,2023-12-02
ORD-500707,USR-12659,Completed,4258.44,South,Low,2023-09-11
ORD-500708,USR-4305,Cancelled,916.62,South,Low,2023-03-28
ORD-500709,USR-6894,Pending,2964.84,South,High,2023-05-22
ORD-500710,USR-6786,Processing,1854.26,South,Low,2023-01-08
ORD-500711,USR-2125,Completed,2495.69,East,Medium,2024-02-22
ORD-500712,USR-10935,Pending,2073.68,West,Low,2023-01-03
ORD-500713,USR-7671,Completed,2535.91,East,Medium,2023-03-01
ORD-500714,USR-5223,Cancelled,3139.15,West,Low,2023-09-05
ORD-500715,USR-13411,Cancelled,4327.51,West,Low,2023-08-24
ORD-500716,USR-15124,Completed,2194.77,East,High,2023-07-15
ORD-500717,USR-4611,Pending,3610.72,West,Medium,2023-09-22
ORD-500718,USR-12483,Cancelled,1154.75,North,Medium,2023-12-11
ORD-500719,USR-6604,Completed,2517.75,South,Medium,2023-06-10
ORD-500720,USR-15653,Cancelled,863.39,South,Medium,2024-01-13
ORD-500721,USR-13050,Pending,3933.7,South,High,2023-04-14
ORD-500722,USR-14703,Cancelled,744.18,North,High,2023-02-10
ORD-500723,USR-11870,Processing,2781.53,North,Medium,2023-07-10
ORD-500724,USR-9067,Cancelled,2234.08,East,Medium,2023-04-24
ORD-500725,USR-3102,Completed,2389.52,West,Medium,2023-10-04
ORD-500726,,Cancelled,1802.04,South,Medium,2023-03-03
ORD-500727,USR-8538,Cancelled,3116.99,North,Low,2023-04-18
ORD-500728,USR-2651,Cancelled,1659.13,East,High,2023-10-08
ORD-500729,USR-5414,Processing,4315.44,East,Medium,2023-04-05
ORD-500730,USR-4450,Processing,3168.17,East,Medium,2024-03-13
ORD-500731,USR-8385,Pending,2592.77,South,High,2024-01-05
ORD-500732,USR-4864,Processing,3860.57,South,High,2024-02-14
ORD-500733,USR-3451,Processing,3635.22,South,Medium,2023-09-13
ORD-500734,USR-15636,Cancelled,3544.73,East,Medium,2023-10-15
ORD-500735,USR-1782,Processing,490.44,South,High,2023-04-21
ORD-500736,USR-8808,Completed,2051.85,East,Medium,2023-07-04
ORD-500737,USR-10134,Cancelled,1581.42,West,High,2023-06-29
ORD-500738,USR-10922,Pending,2617.0,South,Medium,2023-07-01
ORD-500739,USR-9364,Processing,3497.61,West,High,2023-07-15
ORD-500740,USR-8599,Pending,3913.75,East,Medium,2023-11-20
ORD-500741,USR-7632,Completed,402.05,East,High,2023-06-10
ORD-500742,USR-5774,Cancelled,2743.96,West,Medium,2023-08-16
ORD-500743,USR-6951,Processing,1892.25,South,High,2023-03-06
ORD-500744,USR-11847,Cancelled,4234.95,North,High,2023-03-27
ORD-500745,USR-2566,Completed,4218.73,West,Low,2023-01-28
ORD-500746,,Processing,2381.72,North,High,2023-05-15
ORD-500747,USR-2382,Processing,1426.7,South,Low,2023-05-26
ORD-500748,USR-3072,Pending,2394.0,South,High,2023-01-18
ORD-500749,USR-15097,Cancelled,3895.87,West,Low,2023-05-20
ORD-500750,USR-3214,Pending,2679.2,West,Low,2024-01-19
ORD-500751,USR-10241,Processing,2379.4,East,Medium,2023-09-04
ORD-500752,USR-14185,Completed,2016.28,East,Medium,2023-05-14
ORD-500753,USR-1173,Completed,2378.76,South,Medium,2023-05-27
ORD-500754,USR-1137,Processing,4263.96,West,Medium,2023-01-05
ORD-500755,USR-14074,Cancelled,2706.67,North,Low,2023-07-11
ORD-500756,USR-15454,Processing,1806.65,South,Low,2024-01-13
ORD-500757,USR-14573,Processing,1031.64,North,Medium,2023-11-17
ORD-500758,USR-13527,Cancelled,1316.81,East,Medium,2023-04-07
ORD-500759,USR-3989,Pending,1338.7,West,Low,2023-08-20
ORD-500760,USR-11204,Processing,885.66,North,High,2023-01-26
