item_id,order_id,product_id,quantity,unit_price,subtotal
ITEM000489,ORD02985,PROD113,6,504.13,3024.78
ITEM000490,ORD03037,PROD143,1,96.59,96.59
ITEM000491,ORD02416,PROD010,2,394.57,789.14
ITEM000492,ORD03073,PROD145,3,159.53,478.59
ITEM000493,ORD04536,PROD9999,6,444.61,2667.66
ITEM000494,ORD01352,PROD114,4,602.44,2409.76
ITEM000495,ORD02535,PROD016,4,304.78,1219.12
ITEM000496,ORD03898,PROD071,1,249.6,249.6
ITEM000497,ORD02391,PROD057,1,645.59,645.59
ITEM000498,ORD03125,PROD073,2,429.66,859.32
ITEM000499,ORD04148,PROD017,4,422.92,1691.68
ITEM000500,ORD04426,PROD081,3,704.05,2112.15
ITEM000501,ORD03888,PROD143,5,269.61,1348.05
ITEM000502,ORD04164,PROD124,2,538.77,1077.54
ITEM000503,ORD04620,PROD140,2,190.35,380.7
ITEM000504,ORD02418,PROD072,0,141.59,283.18
ITEM000505,ORD04846,PROD031,1,620.8,620.8
ITEM000506,ORD02636,PROD096,2,474.4,948.8
ITEM000507,ORD02838,PROD140,4,338.25,1353.0
ITEM000508,ORD04871,PROD056,2,474.89,949.78
ITEM000509,ORD00069,PROD033,6,309.81,1858.86
ITEM000510,ORD02742,PROD047,6,326.92,1961.52
ITEM000511,ORD03994,PROD056,1,181.78,181.78
ITEM000512,ORD04349,PROD126,1,142.26,142.26
ITEM000513,ORD00959,PROD090,1,417.9,417.9
ITEM000514,ORD01607,PROD076,5,523.98,2619.9
ITEM000515,ORD03513,PROD080,2,464.9,929.8
ITEM000516,ORD03749,PROD060,3,763.19,2289.57
ITEM000517,ORD04207,PROD022,1,735.49,735.49
ITEM000518,ORD01427,PROD041,6,731.46,4388.76
ITEM000519,ORD02299,PROD052,1,372.85,372.85
ITEM000520,ORD999999,PROD037,5,365.52,1827.6
ITEM000521,ORD03897,PROD040,6,570.98,3425.88
ITEM000522,ORD01821,PROD113,2,85.35,170.7
ITEM000523,ORD02898,PROD099,4,511.97,2047.88
ITEM000524,ORD01053,PROD140,3,774.36,2323.08
ITEM000525,ORD04632,PROD075,1,365.28,365.28
ITEM000526,ORD00814,PROD022,1,289.88,289.88
ITEM000527,ORD02603,PROD008,2,340.13,680.26
ITEM000528,ORD00339,PROD003,6,234.15,1404.9
ITEM000529,ORD01892,PROD032,5,294.0,1470.0
ITEM000530,ORD00729,PROD091,4,119.95,479.8
ITEM000531,ORD03607,PROD062,5,436.67,2183.35
ITEM000532,ORD02384,PROD083,3,280.94,842.82
ITEM000533,ORD03803,PROD087,6,622.48,3734.88
ITEM000534,ORD03842,PROD032,6,716.48,4298.88
ITEM000535,ORD02838,PROD129,2,122.82,245.64
ITEM000536,ORD03006,PROD063,6,375.16,2250.96
ITEM000537,ORD02894,PROD130,4,352.9,1411.6
ITEM000538,ORD01531,PROD087,1,392.36,392.36
ITEM000539,ORD00366,PROD148,6,555.34,3332.04
ITEM000540,ORD01213,PROD013,4,434.67,1738.68
ITEM000541,ORD01714,PROD066,4,253.36,1013.44
ITEM000542,ORD00526,PROD070,1,555.78,555.78
ITEM000543,ORD03572,PROD132,2,288.76,577.52
ITEM000544,ORD00059,PROD9999,1,464.13,464.13
ITEM000545,ORD999999,PROD028,4,524.13,2096.52
ITEM000546,ORD04854,PROD149,6,530.7,3184.2
ITEM000547,ORD04145,PROD057,5,680.76,3403.8
ITEM000548,ORD03915,PROD033,0,359.99,359.99
ITEM000549,ORD00607,PROD093,0,365.74,1462.96
ITEM000550,ORD04260,PROD113,6,681.65,4089.9
ITEM000551,ORD01075,PROD023,3,146.52,439.56
ITEM000552,ORD04181,PROD104,4,302.75,1211.0
ITEM000553,ORD04008,PROD053,1,684.31,684.31
ITEM000554,ORD02373,PROD030,2,294.62,589.24
ITEM000555,ORD04006,PROD110,2,637.56,1275.12
ITEM000556,ORD04030,PROD095,1,119.62,119.62
ITEM000557,ORD03583,PROD109,6,630.49,3782.94
ITEM000558,ORD00899,PROD121,1,625.45,625.45
ITEM000559,ORD03387,PROD024,6,790.18,4741.08
ITEM000560,ORD02735,PROD052,3,351.69,1055.07
ITEM000561,ORD04856,PROD130,4,294.32,1177.28
ITEM000562,ORD03506,PROD078,6,239.71,1438.26
ITEM000563,ORD04002,PROD143,6,182.67,1096.02
ITEM000564,ORD02671,PROD126,4,259.62,1038.48
ITEM000565,ORD00476,PROD017,3,99.72,299.16
ITEM000566,ORD03060,PROD107,3,569.98,1709.94
ITEM000567,ORD01796,PROD069,3,409.49,1228.47
ITEM000568,ORD00711,PROD062,6,651.23,3907.38
ITEM000569,ORD02040,PROD023,1,367.95,367.95
ITEM000570,ORD01109,PROD115,4,679.16,2716.64
ITEM000571,ORD00350,PROD128,6,86.94,521.64
ITEM000572,ORD01754,PROD113,6,415.24,2491.44
ITEM000573,ORD00275,PROD144,3,202.23,606.69
ITEM000574,ORD00918,PROD015,1,213.38,213.38
ITEM000575,ORD02012,PROD131,2,408.02,816.04
ITEM000576,ORD03979,PROD035,1,208.37,208.37
ITEM000577,ORD03233,PROD112,6,319.73,1918.38
ITEM000578,ORD02186,PROD131,4,587.11,2348.44
ITEM000579,ORD04499,PROD078,3,690.16,2070.48
ITEM000580,ORD02913,PROD149,4,113.98,455.92
ITEM000581,ORD03753,PROD076,4,100.28,401.12
ITEM000582,ORD03077,PROD046,2,528.96,1057.92
ITEM000583,ORD00170,PROD053,2,621.44,1242.88
ITEM000584,ORD03216,PROD109,5,778.37,3891.85
ITEM000585,ORD02472,PROD006,2,190.46,380.92
ITEM000586,ORD00496,PROD013,3,736.9,2210.7
ITEM000587,ORD01380,PROD114,4,330.44,1321.76
ITEM000588,ORD01770,PROD145,3,500.14,1500.42
ITEM000589,ORD04668,PROD019,1,454.96,454.96
ITEM000590,ORD04647,PROD123,1,275.77,275.77
ITEM000591,ORD03475,PROD102,1,157.61,157.61
ITEM000592,ORD04022,PROD030,6,755.03,4530.18
ITEM000593,ORD02629,PROD018,3,590.94,1772.82
ITEM000594,ORD01617,PROD132,6,193.38,1160.28
ITEM000595,ORD04722,PROD093,2,784.9,1569.8
ITEM000596,ORD00414,PROD085,5,741.97,3709.85
ITEM000597,ORD00242,PROD072,1,782.79,782.79
ITEM000598,ORD02061,PROD063,4,592.13,2368.52
ITEM000599,ORD01222,PROD075,6,379.87,2279.22
ITEM000600,ORD03952,PROD101,2,683.78,1367.56
ITEM000601,ORD03843,PROD076,6,155.83,934.98
ITEM000602,ORD00808,PROD027,4,151.84,607.36
ITEM000603,ORD01093,PROD088,1,727.19,727.19
ITEM000604,ORD04017,PROD108,2,110.13,220.26
ITEM000605,ORD02249,PROD021,5,725.25,3626.25
ITEM000606,ORD02614,PROD102,4,178.77,715.08
ITEM000607,ORD00423,PROD082,6,448.47,2690.82
ITEM000608,ORD03571,PROD055,4,433.64,1734.56
ITEM000609,ORD00791,PROD119,1,183.45,183.45
ITEM000610,ORD01598,PROD023,4,334.76,1339.04
ITEM000611,ORD999999,PROD126,6,58.48,350.88
ITEM000612,ORD04731,PROD042,6,257.49,1544.94
ITEM000613,ORD02378,PROD001,6,777.02,4662.12
ITEM000614,ORD04102,PROD011,4,790.7,3162.8
ITEM000615,ORD02790,PROD079,6,497.6,2985.6
ITEM000616,ORD03397,PROD078,5,538.35,2691.75
ITEM000617,ORD01585,PROD002,2,591.27,1182.54
ITEM000618,ORD03299,PROD007,6,563.79,3382.74
ITEM000619,ORD04024,PROD074,3,413.08,1239.24
ITEM000620,ORD02657,PROD149,2,245.5,491.0
ITEM000621,ORD00148,PROD029,2,146.72,293.44
ITEM000622,ORD03037,PROD9999,1,153.59,153.59
ITEM000623,ORD01955,PROD096,6,620.28,3721.68
ITEM000624,ORD02583,PROD114,2,123.53,247.06
ITEM000625,ORD03473,PROD038,6,239.93,1439.58
ITEM000626,ORD999999,PROD039,6,775.09,4650.54
ITEM000627,ORD00499,PROD066,3,444.21,1332.63
ITEM000628,ORD03511,PROD118,6,490.65,2943.9
ITEM000629,ORD03919,PROD058,5,624.35,3121.75
ITEM000630,ORD01605,PROD110,5,434.28,2171.4
ITEM000631,ORD04277,PROD136,2,309.12,618.24
ITEM000632,ORD04566,PROD112,5,126.87,634.35
ITEM000633,ORD01164,PROD010,4,656.2,2624.8
ITEM000634,ORD01931,PROD126,2,599.57,1199.14
ITEM000635,ORD04945,PROD097,5,241.74,1208.7
ITEM000636,ORD01614,PROD075,2,495.69,991.38
ITEM000637,ORD02875,PROD102,4,165.48,661.92
ITEM000638,ORD03555,PROD023,1,387.14,387.14
ITEM000639,ORD03640,PROD138,4,771.37,3085.48
ITEM000640,ORD04930,PROD137,1,787.47,787.47
ITEM000641,ORD03587,PROD111,5,762.22,3811.1
ITEM000642,ORD01780,PROD056,6,414.43,2486.58
ITEM000643,ORD02100,PROD031,1,581.89,581.89
ITEM000644,ORD04556,PROD128,2,342.15,684.3
ITEM000645,ORD04962,PROD138,4,615.72,2462.88
ITEM000646,ORD02467,PROD061,3,778.81,2336.43
ITEM000647,ORD01671,PROD090,4,624.11,2496.44
ITEM000648,ORD04288,PROD003,4,154.9,619.6
ITEM000649,ORD01857,PROD091,5,631.08,3155.4
ITEM000650,ORD04824,PROD110,4,724.53,2898.12
ITEM000651,ORD02194,PROD081,6,62.31,373.86
ITEM000652,ORD00236,PROD120,6,217.62,1305.72
ITEM000653,ORD02239,PROD074,3,226.14,678.42
ITEM000654,ORD04632,PROD016,4,424.6,1698.4
ITEM000655,ORD03643,PROD039,2,156.04,312.08
ITEM000656,ORD03104,PROD022,3,750.74,2252.22
ITEM000657,ORD01211,PROD035,4,631.37,2525.48
ITEM000658,ORD03902,PROD121,6,377.67,2266.02
ITEM000659,ORD00318,PROD028,3,318.76,956.28
ITEM000660,ORD04869,PROD030,4,436.79,1747.16
ITEM000661,ORD00308,PROD002,1,68.97,68.97
ITEM000662,ORD00663,PROD094,5,713.47,3567.35
ITEM000663,ORD04796,PROD041,2,699.97,1399.94
ITEM000664,ORD03573,PROD055,2,145.38,290.76
ITEM000665,ORD02533,PROD022,2,516.43,1032.86
ITEM000666,ORD00700,PROD103,5,499.77,2498.85
ITEM000667,ORD04519,PROD112,5,295.36,1476.8
ITEM000668,ORD02861,PROD112,5,327.0,1635.0
ITEM000669,ORD01710,PROD029,6,638.95,3833.7
ITEM000670,ORD03971,PROD129,6,134.81,808.86
ITEM000671,ORD00204,PROD148,5,221.9,1109.5
ITEM000672,ORD02573,PROD113,5,487.25,2436.25
ITEM000673,ORD03249,PROD148,2,55.58,111.16
ITEM000674,ORD00463,PROD020,5,319.38,1596.9
ITEM000675,ORD04585,PROD028,5,121.96,609.8
ITEM000676,ORD04476,PROD136,5,365.78,1828.9
ITEM000677,ORD00557,PROD070,3,771.0,2313.0
ITEM000678,ORD03506,PROD079,4,102.04,408.16
ITEM000679,ORD00422,PROD096,3,432.76,1298.28
ITEM000680,ORD02755,PROD040,2,70.59,141.18
ITEM000681,ORD03044,PROD002,5,536.54,2682.7
ITEM000682,ORD00886,PROD025,2,680.04,1360.08
ITEM000683,ORD01812,PROD014,4,346.05,1384.2
ITEM000684,ORD00453,PROD093,1,788.38,788.38
ITEM000685,ORD02956,PROD118,4,297.37,1189.48
ITEM000686,ORD03902,PROD064,5,122.16,610.8
ITEM000687,ORD01850,PROD146,5,81.25,406.25
ITEM000688,ORD00678,PROD146,6,745.96,4475.76
ITEM000689,ORD04854,PROD036,4,366.94,1467.76
ITEM000690,ORD02528,PROD059,2,110.49,220.98
ITEM000691,ORD00403,PROD107,6,150.24,901.44
ITEM000692,ORD04524,PROD057,2,55.58,111.16
ITEM000693,ORD00801,PROD095,2,237.42,474.84
ITEM000694,ORD00108,PROD099,2,650.15,1300.3
ITEM000695,ORD03629,PROD040,3,362.63,1087.89
ITEM000696,ORD04526,PROD137,1,610.94,610.94
ITEM000697,ORD00334,PROD093,5,481.83,2409.15
ITEM000698,ORD01764,PROD084,4,674.13,2696.52
ITEM000699,ORD00759,PROD070,2,563.45,1126.9
ITEM000700,ORD02729,PROD028,5,526.78,2633.9
ITEM000701,ORD02243,PROD028,3,709.93,2129.79
ITEM000702,ORD00938,PROD030,3,253.32,759.96
ITEM000703,ORD04866,PROD029,0,119.9,479.6
ITEM000704,ORD02978,PROD037,4,343.17,1372.68
ITEM000705,ORD02570,PROD061,6,563.74,3382.44
ITEM000706,ORD04066,PROD093,5,515.54,2577.7
ITEM000707,ORD01382,PROD071,3,742.06,2226.18
ITEM000708,ORD04597,PROD110,2,188.41,376.82
ITEM000709,ORD02538,PROD028,5,536.1,2680.5
ITEM000710,ORD01313,PROD060,4,213.44,853.76
ITEM000711,ORD03065,PROD052,1,543.7,543.7
ITEM000712,ORD01614,PROD030,1,759.68,759.68
ITEM000713,ORD04152,PROD049,3,280.04,840.12
ITEM000714,ORD01569,PROD045,2,627.36,1254.72
ITEM000715,ORD03954,PROD020,5,574.2,2871.0
ITEM000716,ORD01394,PROD140,3,549.71,1649.13
ITEM000717,ORD02240,PROD031,2,525.94,1051.88
ITEM000718,ORD04060,PROD136,4,280.58,1122.32
ITEM000719,ORD01600,PROD039,5,521.35,2606.75
ITEM000720,ORD03337,PROD125,5,478.8,2394.0
ITEM000721,ORD04152,PROD075,3,162.0,486.0
ITEM000722,ORD04894,PROD086,3,108.45,325.35
ITEM000723,ORD02371,PROD034,5,768.64,3843.2
ITEM000724,ORD00050,PROD110,1,553.13,553.13
ITEM000725,ORD03119,PROD031,3,279.45,838.35
ITEM000726,ORD02864,PROD006,1,664.25,664.25
ITEM000727,ORD03567,PROD028,4,563.66,2254.64
ITEM000728,ORD03884,PROD122,4,721.68,2886.72
ITEM000729,ORD999999,PROD052,3,103.78,311.34
ITEM000730,ORD00048,PROD147,3,411.44,1234.32
ITEM000731,ORD02825,PROD150,3,123.98,371.94
ITEM000732,ORD02943,PROD049,5,414.75,2073.75
ITEM000733,ORD03826,PROD101,4,594.86,2379.44
ITEM000734,ORD04384,PROD134,5,713.68,3568.4
ITEM000735,ORD04338,PROD120,6,177.43,1064.58
ITEM000736,ORD04871,PROD117,1,640.73,640.73
ITEM000737,ORD02055,PROD061,1,547.25,547.25
ITEM000738,ORD999999,PROD032,6,507.66,3045.96
ITEM000739,ORD04205,PROD055,1,71.39,71.39
ITEM000740,ORD01960,PROD036,4,187.51,750.04
ITEM000741,ORD03496,PROD083,1,246.29,246.29
ITEM000742,ORD03161,PROD085,5,86.05,430.25
ITEM000743,ORD02682,PROD043,4,618.22,2472.88
ITEM000744,ORD04831,PROD089,2,771.04,1542.08
ITEM000745,ORD02501,PROD025,2,557.79,1115.58
ITEM000746,ORD03559,PROD108,1,525.09,525.09
ITEM000747,ORD04998,PROD118,2,400.29,800.58
ITEM000748,ORD00735,PROD063,1,737.65,737.65
ITEM000749,ORD00565,PROD023,6,200.09,1200.54
ITEM000750,ORD00405,PROD041,6,320.53,1923.18
ITEM000751,ORD03507,PROD106,2,455.01,910.02
ITEM000752,ORD01371,PROD067,2,320.0,640.0
ITEM000753,ORD01538,PROD082,5,275.46,1377.3
ITEM000754,ORD01370,PROD017,6,411.94,2471.64
ITEM000755,ORD04887,PROD114,4,316.53,1266.12
ITEM000756,ORD04219,PROD132,6,715.49,4292.94
ITEM000757,ORD01654,PROD110,4,355.88,1423.52
ITEM000758,ORD01722,PROD001,1,175.74,175.74
ITEM000759,ORD04226,PROD054,6,632.77,3796.62
ITEM000760,ORD02469,PROD131,2,668.39,1336.78
ITEM000761,ORD02717,PROD117,3,472.92,1418.76
ITEM000762,ORD03482,PROD052,5,569.85,2849.25
ITEM000763,ORD02346,PROD050,3,566.94,1700.82
ITEM000764,ORD00525,PROD126,2,560.21,1120.42
ITEM000765,ORD00175,PROD111,5,592.82,2964.1
ITEM000766,ORD01243,PROD066,4,126.5,506.0
ITEM000767,ORD03402,PROD005,5,84.82,424.1
ITEM000768,ORD01748,PROD042,2,717.62,1435.24
ITEM000769,ORD02771,PROD028,2,122.4,244.8
ITEM000770,ORD01839,PROD040,5,316.32,1581.6
ITEM000771,ORD01037,PROD105,2,520.93,1041.86
ITEM000772,ORD01046,PROD068,3,202.18,606.54
ITEM000773,ORD00298,PROD032,5,344.57,1722.85
ITEM000774,ORD04510,PROD009,1,559.25,559.25
ITEM000775,ORD00823,PROD109,5,273.88,1369.4
ITEM000776,ORD03222,PROD091,3,360.89,1082.67
ITEM000777,ORD03170,PROD145,6,191.21,1147.26
ITEM000778,ORD02796,PROD146,4,235.51,942.04
ITEM000779,ORD02901,PROD087,2,390.55,781.1
ITEM000780,ORD03845,PROD042,6,335.72,2014.32
ITEM000781,ORD02702,PROD006,6,487.46,2924.76
ITEM000782,ORD04376,PROD021,5,593.19,2965.95
ITEM000783,ORD03577,PROD146,4,477.13,1908.52
ITEM000784,ORD04298,PROD146,6,142.5,855.0
ITEM000785,ORD04604,PROD118,3,341.58,1024.74
ITEM000786,ORD00684,PROD003,1,156.51,156.51
ITEM000787,ORD04051,PROD084,5,620.39,3101.95
ITEM000788,ORD03712,PROD053,2,174.37,348.74
ITEM000789,ORD04859,PROD105,4,426.22,1704.88
ITEM000790,ORD03023,PROD069,2,102.2,204.4
ITEM000791,ORD00487,PROD104,3,697.42,2092.26
ITEM000792,ORD02074,PROD053,5,751.16,3755.8
ITEM000793,ORD02378,PROD021,1,304.93,304.93
ITEM000794,ORD00371,PROD015,6,629.4,3776.4
ITEM000795,ORD00340,PROD140,5,622.49,3112.45
ITEM000796,ORD04980,PROD085,5,274.54,1372.7
ITEM000797,ORD00818,PROD071,3,175.3,525.9
ITEM000798,ORD04491,PROD109,2,532.02,1064.04
ITEM000799,ORD04196,PROD012,6,254.4,1526.4
ITEM000800,ORD04791,PROD032,3,608.87,1826.61
ITEM000801,ORD00489,PROD004,6,109.39,656.34
ITEM000802,ORD02235,PROD103,2,637.7,1275.4
ITEM000803,ORD01408,PROD078,4,151.74,606.96
ITEM000804,ORD04710,PROD046,3,305.43,916.29
ITEM000805,ORD00108,PROD033,3,69.63,208.89
ITEM000806,ORD02265,PROD061,5,574.47,2872.35
ITEM000807,ORD03279,PROD087,6,189.31,1135.86
ITEM000808,ORD03544,PROD046,1,476.29,476.29
ITEM000809,ORD01356,PROD099,4,142.2,568.8
ITEM000810,ORD04399,PROD125,1,171.05,171.05
ITEM000811,ORD04809,PROD112,6,235.13,1410.78
ITEM000812,ORD02607,PROD020,4,306.18,1224.72
ITEM000813,ORD00450,PROD090,2,229.43,458.86
ITEM000814,ORD999999,PROD079,6,226.75,1360.5
ITEM000815,ORD04509,PROD095,2,400.39,800.78
ITEM000816,ORD00941,PROD062,2,68.61,137.22
ITEM000817,ORD02758,PROD148,4,253.71,1014.84
ITEM000818,ORD00551,PROD061,1,742.23,742.23
ITEM000819,ORD04122,PROD075,5,612.92,3064.6
ITEM000820,ORD03378,PROD051,1,325.97,325.97
ITEM000821,ORD999999,PROD008,2,531.52,1063.04
ITEM000822,ORD04657,PROD020,3,665.72,1997.16
ITEM000823,ORD03107,PROD023,2,350.7,701.4
ITEM000824,ORD01604,PROD078,3,176.57,529.71
ITEM000825,ORD01742,PROD084,6,212.25,1273.5
ITEM000826,ORD01532,PROD115,5,476.09,2380.45
ITEM000827,ORD03329,PROD113,4,286.46,1145.84
ITEM000828,ORD02839,PROD128,1,784.46,784.46
ITEM000829,ORD999999,PROD023,2,197.21,394.42
ITEM000830,ORD00626,PROD011,2,281.13,562.26
ITEM000831,ORD00069,PROD116,3,60.9,182.7
ITEM000832,ORD00172,PROD069,5,136.27,681.35
ITEM000833,ORD999999,PROD098,5,521.4,2607.0
ITEM000834,ORD02438,PROD040,6,105.61,633.66
ITEM000835,ORD02143,PROD073,2,340.64,681.28
ITEM000836,ORD03941,PROD111,4,544.34,2177.36
ITEM000837,ORD01524,PROD132,0,581.94,2327.76
ITEM000838,ORD01905,PROD034,4,511.29,2045.16
ITEM000839,ORD04507,PROD025,4,50.88,203.52
ITEM000840,ORD03965,PROD146,4,102.88,411.52
ITEM000841,ORD00771,PROD091,1,281.15,281.15
ITEM000842,ORD01010,PROD011,2,458.54,917.08
ITEM000843,ORD01231,PROD108,5,710.5,3552.5
ITEM000844,ORD03756,PROD104,1,280.14,280.14
ITEM000845,ORD999999,PROD098,1,554.31,554.31
ITEM000846,ORD01557,PROD087,4,445.87,1783.48
ITEM000847,ORD02745,PROD012,4,476.34,1905.36
ITEM000848,ORD01824,PROD124,6,677.71,4066.26
ITEM000849,ORD00584,PROD013,2,401.56,803.12
ITEM000850,ORD01139,PROD136,6,661.39,3968.34
ITEM000851,ORD02708,PROD025,6,565.3,3391.8
ITEM000852,ORD00289,PROD038,2,84.28,168.56
ITEM000853,ORD04534,PROD058,5,455.71,2278.55
ITEM000854,ORD00983,PROD150,4,622.32,2489.28
ITEM000855,ORD04433,PROD118,5,168.0,840.0
ITEM000856,ORD03585,PROD041,2,343.63,687.26
ITEM000857,ORD01494,PROD099,4,296.78,1187.12
ITEM000858,ORD04170,PROD118,3,198.47,595.41
ITEM000859,ORD00191,PROD017,3,556.95,1670.85
ITEM000860,ORD02448,PROD032,5,429.3,2146.5
ITEM000861,ORD04835,PROD017,0,57.57,115.14
ITEM000862,ORD01790,PROD075,1,484.4,484.4
ITEM000863,ORD00619,PROD113,5,357.66,1788.3
ITEM000864,ORD02766,PROD117,3,478.59,1435.77
ITEM000865,ORD02318,PROD044,4,122.61,490.44
ITEM000866,ORD04575,PROD002,2,579.62,1159.24
ITEM000867,ORD02161,PROD029,4,114.85,459.4
ITEM000868,ORD03347,PROD070,1,439.72,439.72
ITEM000869,ORD00940,PROD110,2,149.54,299.08
ITEM000870,ORD00115,PROD082,4,583.94,2335.76
ITEM000871,ORD03899,PROD041,2,360.8,721.6
ITEM000872,ORD01001,PROD033,3,748.34,2245.02
ITEM000873,ORD02867,PROD111,2,286.12,572.24
ITEM000874,ORD00972,PROD072,6,375.3,2251.8
ITEM000875,ORD03923,PROD049,2,563.47,1126.94
ITEM000876,ORD00824,PROD046,5,536.66,2683.3
ITEM000877,ORD02793,PROD026,5,325.73,1628.65
ITEM000878,ORD00436,PROD099,1,148.73,148.73
ITEM000879,ORD02768,PROD102,5,172.26,861.3
ITEM000880,ORD02218,PROD138,1,686.83,686.83
ITEM000881,ORD01867,PROD103,4,662.71,2650.84
ITEM000882,ORD00779,PROD150,2,397.37,794.74
ITEM000883,ORD02250,PROD132,6,642.77,3856.62
ITEM000884,ORD01629,PROD137,2,280.38,560.76
ITEM000885,ORD00375,PROD023,1,536.3,536.3
ITEM000886,ORD03886,PROD001,6,466.06,2796.36
ITEM000887,ORD00774,PROD021,6,273.55,1641.3
ITEM000888,ORD00757,PROD078,6,225.55,1353.3
ITEM000889,ORD03128,PROD137,6,491.53,2949.18
ITEM000890,ORD03381,PROD149,1,620.55,620.55
ITEM000891,ORD03439,PROD058,0,257.57,515.14
ITEM000892,ORD02983,PROD023,2,522.22,1044.44
ITEM000893,ORD03187,PROD019,4,53.12,212.48
ITEM000894,ORD03293,PROD069,4,283.11,1132.44
ITEM000895,ORD01110,PROD008,5,441.66,2208.3
ITEM000896,ORD04287,PROD019,5,129.2,646.0
ITEM000897,ORD01145,PROD072,3,722.59,2167.77
ITEM000898,ORD01165,PROD080,4,617.03,2468.12
ITEM000899,ORD04676,PROD051,6,773.8,4642.8
ITEM000900,ORD04776,PROD002,6,776.42,4658.52
ITEM000901,ORD00898,PROD041,2,101.2,202.4
ITEM000902,ORD00458,PROD100,4,791.49,3165.96
ITEM000903,ORD03588,PROD140,3,640.01,1920.03
ITEM000904,ORD04208,PROD014,3,411.07,1233.21
ITEM000905,ORD03741,PROD041,4,288.22,1152.88
ITEM000906,ORD02280,PROD110,3,346.28,1038.84
ITEM000907,ORD03756,PROD029,1,666.63,666.63
ITEM000908,ORD00148,PROD005,6,303.2,1819.2
ITEM000909,ORD03009,PROD126,6,492.26,2953.56
ITEM000910,ORD03353,PROD087,2,308.9,617.8
ITEM000911,ORD01947,PROD132,6,243.62,1461.72
ITEM000912,ORD00538,PROD133,6,767.21,4603.26
ITEM000913,ORD01673,PROD038,2,494.5,989.0
ITEM000914,ORD04426,PROD034,0,568.2,568.2
ITEM000915,ORD01795,PROD140,0,669.8,3349.0
ITEM000916,ORD999999,PROD9999,2,417.49,834.98
ITEM000917,ORD04540,PROD146,6,674.61,4047.66
ITEM000918,ORD02779,PROD001,2,675.57,1351.14
ITEM000919,ORD04898,PROD084,5,92.23,461.15
ITEM000920,ORD04931,PROD070,4,194.68,778.72
ITEM000921,ORD04874,PROD029,5,623.78,3118.9
ITEM000922,ORD02185,PROD139,2,335.29,670.58
ITEM000923,ORD03397,PROD050,4,765.19,3060.76
ITEM000924,ORD00545,PROD118,3,188.91,566.73
ITEM000925,ORD04674,PROD047,6,338.55,2031.3
ITEM000926,ORD04426,PROD119,5,458.14,2290.7
ITEM000927,ORD00789,PROD067,3,674.31,2022.93
ITEM000928,ORD03870,PROD010,5,653.48,3267.4
ITEM000929,ORD00336,PROD042,3,271.47,814.41
ITEM000930,ORD04397,PROD099,4,437.45,1749.8
ITEM000931,ORD00205,PROD147,1,740.11,740.11
ITEM000932,ORD03591,PROD021,3,706.75,2120.25
ITEM000933,ORD04407,PROD055,5,788.67,3943.35
ITEM000934,ORD00616,PROD080,1,269.72,269.72
ITEM000935,ORD03584,PROD051,3,680.51,2041.53
ITEM000936,ORD03364,PROD124,2,224.45,448.9
ITEM000937,ORD01982,PROD076,3,347.58,1042.74
ITEM000938,ORD02040,PROD046,1,782.4,782.4
ITEM000939,ORD04865,PROD100,5,363.94,1819.7
ITEM000940,ORD01542,PROD121,5,748.97,3744.85
ITEM000941,ORD04679,PROD129,3,347.6,1042.8
ITEM000942,ORD04889,PROD031,1,614.27,614.27
ITEM000943,ORD03310,PROD042,3,411.83,1235.49
ITEM000944,ORD04875,PROD135,1,309.84,309.84
ITEM000945,ORD02814,PROD007,1,623.87,623.87
ITEM000946,ORD03494,PROD098,6,228.68,1372.08
ITEM000947,ORD03677,PROD128,3,375.35,1126.05
ITEM000948,ORD01536,PROD030,4,289.49,1157.96
ITEM000949,ORD04599,PROD006,3,195.41,586.23
ITEM000950,ORD03917,PROD008,0,392.3,2353.8
ITEM000951,ORD01251,PROD072,5,785.28,3926.4
ITEM000952,ORD01864,PROD124,3,365.33,1095.99
ITEM000953,ORD03080,PROD140,3,203.38,610.14
ITEM000954,ORD02405,PROD040,4,537.15,2148.6
ITEM000955,ORD04509,PROD125,4,319.25,1277.0
ITEM000956,ORD03582,PROD136,3,557.56,1672.68
ITEM000957,ORD02452,PROD149,2,257.78,515.56
ITEM000958,ORD03162,PROD033,6,512.69,3076.14
ITEM000959,ORD03265,PROD047,6,441.03,2646.18
ITEM000960,ORD00884,PROD120,4,447.72,1790.88
ITEM000961,ORD00557,PROD144,4,548.85,2195.4
ITEM000962,ORD03339,PROD150,4,544.2,2176.8
ITEM000963,ORD00150,PROD135,5,379.13,1895.65
ITEM000964,ORD01467,PROD146,4,776.47,3105.88
ITEM000965,ORD04142,PROD098,4,550.71,2202.84
ITEM000966,ORD01432,PROD085,6,577.18,3463.08
ITEM000967,ORD03856,PROD076,4,181.58,726.32
ITEM000968,ORD02146,PROD085,1,448.45,448.45
ITEM000969,ORD00929,PROD022,2,97.76,195.52
ITEM000970,ORD01913,PROD033,6,511.82,3070.92
ITEM000971,ORD00385,PROD111,6,431.75,2590.5
ITEM000972,ORD02077,PROD105,1,637.5,637.5
ITEM000973,ORD999999,PROD090,5,227.7,1138.5
ITEM000974,ORD02743,PROD043,2,340.74,681.48
ITEM000975,ORD03161,PROD096,3,165.63,496.89
ITEM000976,ORD02960,PROD144,4,774.5,3098.0
